Coluna;IBGE Setor
Município-Minas Gerais;1 - Extrativa mineral;2 - Indústria de transformação;3 - Servicos industriais de utilidade pública;4 - Construção Civil;5 - Comércio;6 - Serviços;7 - Administração Pública;8 - Agropecuária, extração vegetal, caça e pesca;Total
310150:MG-ALEM PARAIBA;47743,7699999968;502992,170000007;319705,419999991;59221,0200000033;1763801,22999989;3625039,49999993;2576800,14000004;235126,859999987;9130430,10999985
310160:MG-ALFENAS;62267,9200000092;4567694,88999996;137907,730000015;1148917,25000002;8636892,0700001;31759667,290001;6087243,46999999;3037904,65999994;55438495,280001
310163:MG-ALFREDO VASCONCELOS;3994,30000000075;119750,480000007;0;120427,390000006;150880,409999992;119044,209999975;476055,840000007;256323,809999971;1246476,43999996
310170:MG-ALMENARA;22769,2799999975;119959,269999998;74523,0400000047;2344555,56000006;1636829,77999999;2616730,83999997;2716827,09999992;286933,190000003;9819128,05999994
310180:MG-ALPERCATA;57658,5799999982;102653,559999993;0;12032,3099999996;165312,640000008;163745,070000005;607792,630000022;138934,669999996;1248129,46000002
310190:MG-ALPINOPOLIS;146115,649999995;431341,230000015;0;37735,8600000003;1105016,67;1285665,95000002;1254049,92000006;458928,51999999;4718853,80000009
310200:MG-ALTEROSA;0;171036,649999988;0;4532,76999999955;467982,349999988;645134,299999988;1036535,85000002;239189,799999991;2564411,71999998
310205:MG-ALTO CAPARAO;0;10705,4100000001;0;2464,85000000056;155227,519999994;144713,140000002;599006,900000006;38518,8799999999;950636,700000003
310210:MG-ALTO RIO DOCE;8597,14999999851;119096,249999998;0;8707;246756,790000001;201577,930000002;718955,229999999;85867,8699999964;1389558,22
310220:MG-ALVARENGA;0;998;0;0;34213,8599999994;28827,8299999959;489245,029999952;2495;555779,719999947
310230:MG-ALVINOPOLIS;15713,2600000016;1990056,71999997;0;39765,0500000017;547881,17999999;373548,330000021;854949,499999905;235263,959999996;4057177,99999988
310240:MG-ALVORADA DE MINAS;0;0;0;0;57155,0000000037;13886,5300000012;604795,809999978;76783,3699999955;752620,709999979
310250:MG-AMPARO DO SERRA;0;37216,709999999;0;2663,19999999925;74189,4300000053;38871,8400000017;386251,570000022;117099,350000003;656292,10000003
310260:MG-ANDRADAS;93277,8000000003;6452926,88999991;31739,3999999985;146246,600000005;3074845,13000004;3415466,59000001;3047517,66999987;2858724,18000003;19120744,2599999
310270:MG-CACHOEIRA DE PAJEU;0;9680,39000000013;0;49761,9799999925;187059,379999987;173122,980000009;597119,650000037;14304,6699999999;1031049,05000003
310280:MG-ANDRELANDIA;0;248376,000000014;0;9713,47999999905;521217,490000012;437188,799999981;887874,34;500248,559999989;2604618,67
310285:MG-ANGELANDIA;0;27467,7800000012;0;0;146524,77;52146,6999999965;576344,840000005;375438,350000001;1177922,44
310290:MG-ANTONIO CARLOS;1700;978191,990000007;0;22591;196807,059999996;176758,099999996;806426,02999996;469905,210000005;2652379,38999996
310300:MG-ANTONIO DIAS;1336381,87999998;469994,079999992;0;635607,499999966;336560,159999993;274976,80999999;1136396,24999999;265631,75;4455548,4299999
310310:MG-ANTONIO PRADO DE MINAS;0;0;0;0;15540,1699999981;5093,4700000016;366932,799999978;18993,8000000007;406560,239999979
310320:MG-ARACAI;0;281019,84000005;0;14162,839999998;22009,4999999981;37620,7199999969;398650,780000012;75668,5100000077;829132,190000063
310330:MG-ARACITABA;0;14615,3399999999;0;0;17650,5599999968;9210,41000000201;298985,250000001;19544,1199999978;360005,679999997
310340:MG-ARACUAI;441521,599999975;198693,079999994;0;153913,659999986;1385934,67999998;2163294,35000001;1828917,07999997;296280,20999999;6468554,65999991
310350:MG-ARAGUARI;122392,300000007;10707900,8700001;134232,760000009;1603901,02999998;9385038,93999997;15180989,7199997;8947526,25000012;3539791,47000005;49621773,3399999
310360:MG-ARANTINA;0;30721,2299999967;0;10346,7399999984;44014,959999999;36381,1999999951;411786,039999976;2994;536244,169999965
310370:MG-ARAPONGA;0;24886,8100000005;0;1681,08999999985;93731,8200000008;37432,1299999999;565283,969999963;85560,4099999936;808576,229999958
310375:MG-ARAPORA;0;992373,159999968;1523834,77999993;117430,980000006;595073,619999974;486719,410000022;1748158,12999994;2462571,41;7926161,48999983
310380:MG-ARAPUA;0;610732,780000001;0;7676,59999999776;22141,2300000004;47291,5000000037;450385,449999981;44993,339999998;1183220,89999998
310390:MG-ARAUJOS;25929,4499999974;979491,909999989;29631,9100000057;25088,9300000039;482167,739999997;471491,340000012;649183,600000033;162827,409999996;2825812,29000003
310400:MG-ARAXA;1035096,39;21758945,6899999;1699,59999999963;2095441,93000001;12044498,2;19276860,2600001;10556746,8300002;1248995,11999999;68018284,0200002
310410:MG-ARCEBURGO;1203;2232970,71;8045,39999999851;32776,2799999993;377146,24;421719,399999996;939895,499999964;669267,869999976;4683024,39999993
310420:MG-ARCOS;3154573,84;5073541,31999992;9118,08999999985;759922,500000019;3559916,76000002;5594863,91000006;2587822,96999978;360381,709999987;21100141,0999998
310430:MG-AREADO;1509,72000000067;118560,229999996;0;31723,0000000009;630896,230000001;787069,569999988;935532,529999925;417976,749999978;2923268,02999989
310440:MG-ARGIRITA;0;39463,4099999983;0;0;53405,1800000006;12601,5199999977;403376,820000021;81602,1499999966;590449,080000014
310445:MG-ARICANDUVA;0;1996;0;0;42459,0299999965;14145,8299999991;387762,84;42503,1800000016;488866,879999997
310450:MG-ARINOS;0;93984,4699999983;0;6572;504160,049999983;522426,170000009;1133019,92000004;637274,980000028;2897437,59000006
310460:MG-ASTOLFO DUTRA;5489;2928267,24000001;0;80083,2200000035;513703,079999988;568728,199999985;1098508,85999997;141444,219999985;5336223,81999995
310470:MG-ATALEIA;0;33682,8100000042;6697;1500;132537,019999994;498517,420000044;873084,560000006;254153,900000004;1800172,71000005
310480:MG-AUGUSTO DE LIMA;1164,61999999918;8637,5700000003;0;0;114978,459999999;169092,390000001;515782,42999997;133831,770000004;943487,239999974
310490:MG-BAEPENDI;10773,5799999991;587862,929999993;0;121209,489999992;1224551,29000002;1581729,93000006;1364746,53999996;476871,269999987;5367745,03
310500:MG-BALDIM;0;164478,769999999;0;96444,5899999915;122224,930000006;148386,789999999;638180,489999996;175948,739999993;1345664,30999998
310510:MG-BAMBUI;27134,7799999993;2450062,48999996;0;86091,8100000005;1284290,94999997;2090039,87999996;903371,180000028;937601,510000017;7778592,59999992
310520:MG-BANDEIRA;0;4990;0;15469;22392,549999997;11603,2999999993;404112,189999992;36636,6600000001;495203,699999988
310530:MG-BANDEIRA DO SUL;0;684197,759999971;26578,0599999949;24797,4699999988;160799,509999994;122685,560000014;484851,089999976;30697,089999998;1534606,53999995
310540:MG-BARAO DE COCAIS;559824,690000018;3090001,34000007;0;1911692,90000002;1372760,45000002;3215385,25;2727472,35000007;44102,3499999978;12921239,3300002
310550:MG-BARAO DE MONTE ALTO;0;0;0;2114,60000000149;40397,3100000005;33764,8700000001;587609,679999991;136421,369999993;800307,829999986
310560:MG-BARBACENA;0;6820929,28000011;45643,2499999991;897112,959999982;10248198,0399996;20884780,2100001;18595315,21;1014224,46999999;58506203,4199998
310570:MG-BARRA LONGA;1500;14925,2599999979;0;30359,25;128054,920000006;40482,5800000019;543909,579999992;98998,0700000003;858229,659999997
310590:MG-BARROSO;180187,269999993;1515566,40999999;1036,22000000067;48525,4799999977;835992,720000001;1177594,28999997;1382398,97999987;23163,3999999985;5164464,76999982
310600:MG-BELA VISTA DE MINAS;997233,739999993;109749,619999987;0;9268,43999999948;281531,480000001;656464,080000012;818496,199999978;31914,75;2904658,30999997
310610:MG-BELMIRO BRAGA;0;263227,700000017;137461,419999989;0;26872,6100000022;39510,2400000049;428111,870000032;184634,830000002;1079818,67000005
310620:MG-BELO HORIZONTE;15235292,41;150222611,880001;130569524,739999;214617891,280001;315424118,850001;1547417949,58999;1933794484,57002;2614521,68000007;4309896395,00002
310630:MG-BELO ORIENTE;8982;8850764,83999996;0;556796,830000005;1111542,41000001;4833495,96999986;2571818,83999994;2497390,31999995;20430791,2099997
310640:MG-BELO VALE;328452,859999985;15262,0999999996;0;0;236115,839999988;172040,209999997;573417,440000005;116584,54;1441872,98999997
310650:MG-BERILO;0;7825;0;998;124680,599999988;163772,17;685585,839999946;8268,04000000283;991129,649999937
310660:MG-BERTOPOLIS;0;0;0;0;7984;14861,7100000009;196925,440000005;52623;272394,150000006
310665:MG-BERIZAL;0;49207,4000000013;0;41044,0000000019;61675,9700000081;13583,0800000019;413078,289999999;84225,0499999989;662813,790000011
310670:MG-BETIM;556355,340000019;165015257,700001;1520880,39999997;11002718,6000002;35126359,0999998;65685955,2799998;48325486,7200002;870436,519999997;328103449,660001
310680:MG-BIAS FORTES;0;23329,7300000004;0;0;23263,2199999988;5009,29000000097;416446,250000003;38526,8499999996;506575,340000003
310690:MG-BICAS;5395,19999999925;774283,389999983;0;381934,330000047;942714,960000004;925967,030000025;1025682,30000001;124770,229999991;4180747,44000006
310700:MG-BIQUINHAS;0;1996;0;998;66744,9000000013;39995,0700000022;433782,24000002;69212,5299999975;612728,740000021
310710:MG-BOA ESPERANCA;24886,4900000039;1372788,09999998;285567,130000003;130065,599999999;2838318,30999997;2583448,70000002;2644407,99000006;2033403,71000003;11912886,0300001
310720:MG-BOCAINA DE MINAS;0;74394,0300000012;839,599999999627;0;81729,5100000016;182998,700000001;402305,66;85861,5099999961;828129,01
310730:MG-BOCAIUVA;25997,9900000002;3663577,16999991;258461,130000001;189623,09;2203310,18999998;2159817,62999997;3434218,58999975;1229013,97999999;13164019,7699996
310740:MG-BOM DESPACHO;35301,0800000001;3450254,94000001;29186,9299999941;460827,990000002;4655197,87;6682452,99999983;3868685,13999974;1582006,38999995;20763913,3399995
310750:MG-BOM JARDIM DE MINAS;1200;158925,919999999;0;0;275009,080000003;334474,460000017;578992,750000045;232759,639999971;1581361,85000003
310760:MG-BOM JESUS DA PENHA;0;29888,0899999999;0;43891,3500000034;142765,309999986;146565,74000002;567108,499999972;206943,619999997;1137162,60999998
310770:MG-BOM JESUS DO AMPARO;24976,6199999992;33041,8099999996;0;0;335996,269999991;331634,910000008;471736,210000011;315397,37;1512783,19000001
310780:MG-BOM JESUS DO GALHO;2999,33999999985;998;0;4080;290109,979999999;213249,439999988;615599,059999986;121772,520000001;1248808,33999997
310790:MG-BOM REPOUSO;0;93548,0000000093;0;10961,9499999974;358777,52;164468,699999999;653992,319999966;253293,470000002;1535041,95999997
310800:MG-BOM SUCESSO;3695,19999999925;257690,829999991;52714,6199999936;34262,3899999941;824784,469999999;800320,710000003;1228941,15999993;683201,739999986;3885611,11999989
310810:MG-BONFIM;5264,48000000045;103452,290000002;0;2223,23000000045;157131,859999998;192337,130000005;445832,169999997;47187,8800000008;953429,040000005
310820:MG-BONFINOPOLIS DE MINAS;0;25764,3199999984;0;5988;215697,630000008;279524,720000008;631404,319999986;873538,070000018;2031917,06000002
310825:MG-BONITO DE MINAS;0;2195,59999999963;0;0;85945,9300000034;681564,620000015;14035,4600000028;29471,8899999969;813213,500000017
310830:MG-BORDA DA MATA;1963,33000000007;1698523,00999998;1042,31000000052;21484,0099999998;885479,670000015;697823,609999973;1201172,22999994;154862,55;4662350,7199999
310840:MG-BOTELHOS;0;378259,580000026;0;35507,4700000007;620605,449999983;1231824,35000001;865572,430000101;1248362,37999999;4380131,66000011
310850:MG-BOTUMIRIM;44544,7499999963;10763,6700000037;0;0;29763,1900000032;27278,5500000007;409542,230000002;4992;526884,390000006
310855:MG-BRASILANDIA DE MINAS;92773,1099999975;116856,369999984;0;2304;437989,499999993;1007579,41000002;745567,050000023;538461,000000002;2941530,44000002
310860:MG-BRASILIA DE MINAS;15079,4600000009;71237,2800000012;0;106603,540000009;1177968,18999996;943848,670000053;2384537,94999998;62997,9499999974;4762273,04
310870:MG-BRAS PIRES;3987,56000000052;3359,93000000017;0;9983,30000000075;47414,3599999971;21341,0999999996;363579,069999967;3320,16000000015;452985,479999965
310880:MG-BRAUNAS;2627,76000000164;3258;0;0;70991,5799999963;37846,8800000036;543735,269999987;41486,7399999984;699946,229999986
310890:MG-BRAZOPOLIS;0;455215,189999985;0;14740;352316,94999999;400133,83999999;787511,239999998;212886,369999991;2222803,58999995
310900:MG-BRUMADINHO;7242740,0000001;839378,530000016;10345,7199999988;3513945,87000007;1750228,13999999;4932621,25000007;6229519,26999991;257733,720000003;24776512,5000001
310910:MG-BUENO BRANDAO;0;157886,559999988;17413,5500000007;0;342759,420000012;566938,589999972;828371,650000026;160966,029999986;2074335,79999999
310920:MG-BUENOPOLIS;0;18185,4000000032;0;7838,31000000052;299035,589999992;218751,099999991;745130,050000029;75983,5299999975;1364923,98000001
310925:MG-BUGRE;0;0;0;14549,4499999993;40279,5600000019;12184,5199999996;342230,249999985;53668,2299999986;462912,009999984
310930:MG-BURITIS;0;392880,720000017;0;24258,5199999996;970129,459999994;1159904,73999999;2861560,51000002;2942067,48000002;8350801,43000004
310940:MG-BURITIZEIRO;0;100236,919999998;178427,459999979;115081,130000005;879699,50000002;579890,099999978;1366542,6199999;2142187,75999999;5362065,48999987
310945:MG-CABECEIRA GRANDE;0;5823,55000000075;30406,9399999958;0;88919,979999993;42321,1100000013;1038446,8;789747,099999979;1995665,47999997
310950:MG-CABO VERDE;19261,9799999967;163087,370000016;0;20193,71;385971,170000004;441389,209999992;841855,759999948;696121,670000124;2567880,87000008
310960:MG-CACHOEIRA DA PRATA;30412,620000002;63872,7299999977;0;13510,120000001;117016,54;51724,3100000015;351030,96000001;33198,1399999987;660765,420000011
310970:MG-CACHOEIRA DE MINAS;12079,6099999994;1784999,62000006;0;29647,7799999975;255055,280000003;288966,17;866037,65;260720,590000002;3497506,70000007
310980:MG-CACHOEIRA DOURADA;1599,1099999994;20245,2900000028;0;5590;25244,290000001;44461,7400000058;835649,860000035;752810,04999998;1685600,34000002
310990:MG-CAETANOPOLIS;8105,59000000171;1506415,44999996;0;54429,5699999947;360751,829999998;805841,570000002;780223,419999958;182180,390000003;3697947,81999992
311000:MG-CAETE;629603,669999981;891088,879999984;0;913081,539999978;1566231,65000005;2328923,54999997;2528968,13999993;158029,409999993;9015926,83999989
311010:MG-CAIANA;2994;1996;0;6237,36999999918;91818,4200000018;38260,8299999991;498688,940000007;29512,5700000003;669508,130000007
311020:MG-CAJURI;0;359955,010000011;0;0;28668,8199999984;57845,2199999932;343235,529999961;69323,5199999977;859028,099999961
311030:MG-CALDAS;1419947,23999999;578625,219999997;6564;20797,71;693967,139999988;687696,839999995;993199,580000018;213928,519999987;4614726,24999998
311040:MG-CAMACHO;0;1086;0;4616,00000000186;32781,6499999985;24754,5900000026;448485,819999991;34118,6499999985;545842,709999993
311050:MG-CAMANDUCAIA;0;4387261,93999992;37218,5000000056;75974,6199999978;1343659,11;2936546,27999999;1765488,47999998;227683,110000002;10773832,0399999
311060:MG-CAMBUI;35326,2699999977;4041088,66000008;240724,109999979;213360,670000001;3190298,98999996;2586600,53000003;2063060,42999999;154436,219999999;12524895,88
311070:MG-CAMBUQUIRA;0;228033,889999986;0;7417,55999999866;375716,330000001;536360,679999972;779745,179999998;552329,719999956;2479603,35999991
311080:MG-CAMPANARIO;19576,9799999967;0;0;0;68933,7599999951;64750,6799999964;379494,740000023;103906,879999999;636663,04000001
311090:MG-CAMPANHA;0;1034142,21000006;153866,570000002;3597,5;801563,109999998;1057747,76999997;925587,549999992;737641,879999966;4714146,58999999
311100:MG-CAMPESTRE;1188;536091,040000072;7127,20000000298;828734,119999999;900588,419999994;818877,680000057;1334917,44000008;686661,629999999;5114185,5300002
311110:MG-CAMPINA VERDE;26233,5199999996;233619,590000019;0;24053,7199999997;1018054,20000001;1027231,95;1096610,23000002;1141113,79000001;4566917,00000006
311115:MG-CAMPO AZUL;0;0;0;0;26496,1399999987;5204,82999999821;482532,78;7984;522217,749999997
311120:MG-CAMPO BELO;167612,79999999;3964115,72;471372,579999929;912534,579999971;3676703,10999997;4536251,47999993;1596311,08999999;465112,449999991;15790013,8099998
311130:MG-CAMPO DO MEIO;15532,1499999985;150806,420000003;0;11033,3100000024;345405,159999984;225902,639999989;903590,399999988;657520,069999998;2309790,14999996
311140:MG-CAMPO FLORIDO;0;2275050,52999996;69200,0000000093;7066,78000000305;289062,449999991;400395,089999985;1040466,77000008;1805527,87000001;5886769,49000004
311150:MG-CAMPOS ALTOS;0;59805,0300000003;0;18498,2000000011;761831,49000001;694469,510000047;894398,199999999;1363005,45000002;3792007,88000008
311160:MG-CAMPOS GERAIS;10907,2300000004;316515,929999992;0;225732,420000013;1305562,68999999;1135944,50000002;1804387,96999985;1314270,78999992;6113321,52999979
311170:MG-CANAA;0;6965,69000000041;0;5240,38999999873;74856,8799999943;35607,6900000027;359372,340000018;60673,3399999924;542716,330000006
311180:MG-CANAPOLIS;0;1817023,74999991;0;0;295360,150000017;503289,260000004;891317,419999951;683214,640000015;4190205,2199999
311190:MG-CANA VERDE;0;120012,310000013;0;5606,39999999851;91567,2399999974;117358,219999985;508094,929999987;80837,0399999982;923476,139999978
311200:MG-CANDEIAS;46682,7399999946;586912,310000029;18813,3699999973;25556,2899999972;514226,310000013;770144,370000023;1079083,54999998;356260,120000003;3397679,06000003
311205:MG-CANTAGALO;0;62476,950000003;0;2500;65000,4300000072;15213,4600000014;567108,570000032;44429,4499999993;756728,860000043
311210:MG-CAPARAO;0;8072,79999999888;0;0;111254,089999991;92076,7799999886;480934,069999995;21704,2599999979;714041,999999971
311220:MG-CAPELA NOVA;0;31831,8999999985;0;0;161851,370000014;24954,2199999988;443561,230000013;30826,2099999981;693024,930000022
311230:MG-CAPELINHA;0;936148,919999982;0;305793,629999982;2155511,45999997;3381008,60000001;1862128,10000005;634417,649999992;9275008,35999999
311240:MG-CAPETINGA;0;256085,759999997;0;3736,66000000015;168170,819999991;234064,270000014;539054,350000006;472959,110000012;1674070,97000002
311250:MG-CAPIM BRANCO;0;154302,949999996;0;77882,1300000064;216432,719999998;183996,169999993;557733,539999994;191251,860000007;1381599,36999999
311260:MG-CAPINOPOLIS;4674;1129605,96999997;0;69099,6200000076;779985,260000033;664997,48;1127557,04000004;636092,230000025;4412011,60000007
311265:MG-CAPITAO ANDRADE;0;15116,669999999;0;5199,50000000186;55543,0200000005;36769,4799999972;412724,309999937;43961,7799999937;569314,759999929
311270:MG-CAPITAO ENEAS;0;2550390,33000013;4411,06000000052;13567;290740,199999985;245594,529999983;1024616,39000002;399980,01;4529299,52000012
311280:MG-CAPITOLIO;6165,23000000045;409188,390000002;2395,19999999925;69774,1700000009;499858,56000001;1805325,98999998;1036454,01999993;230700,779999995;4059862,33999991
311290:MG-CAPUTIRA;0;13473;0;9799,09000000171;122417,62;64567,0700000059;467388,319999978;71057,7199999974;748702,819999983
311300:MG-CARAI;66962,4700000063;29332,9100000011;0;2301,00999999978;179997,250000002;72974,9900000016;957483,119999996;67860,8299999991;1376912,58000001
311310:MG-CARANAIBA;14490,9499999974;0;0;3974,1400000006;22064,9399999995;7255,97000000067;272455,960000008;40054,5499999989;360296,510000005
311320:MG-CARANDAI;0;1416953,26999999;0;46539,2800000012;1084734,53999998;1363016,25999999;1929193,81999999;948296,029999995;6788733,19999994
311330:MG-CARANGOLA;2172;258099,290000002;237393,200000001;82477,5199999986;1884609,76999997;3680752,97999995;1761965,75000002;167783,479999999;8075253,98999994
311340:MG-CARATINGA;315749,650000002;2874815,47000005;0;1252450,41000004;8218682,66000012;14046926,9600001;5208211,52999977;539333,23;32456169,9100001
311350:MG-CARBONITA;0;32469,5299999993;0;32670,7100000009;265782,79999999;1044435,91000002;573312,839999987;258644,560000006;2207316,35000001
311360:MG-CAREACU;29800,8300000019;252922,379999998;51891,910000002;18034,4700000007;289885,320000015;229174,600000016;487408,780000022;196719,250000003;1555837,54000006
311370:MG-CARLOS CHAGAS;0;761224,530000123;17744,3300000001;14322,7300000004;518632,70999999;977762,730000003;1583221,72999993;1168533,55999999;5041442,32000003
311380:MG-CARMESIA;0;0;30835,4000000041;0;48894,1800000053;53630,1900000041;395273,020000014;16060,2300000004;544693,020000027
311390:MG-CARMO DA CACHOEIRA;998;88843,2599999998;0;51865,8900000043;402038,119999974;532790,709999991;825440,089999962;1571844,81999997;3473820,8899999
311400:MG-CARMO DA MATA;0;1776864,32000003;103982,429999994;37791,560000008;389730,199999985;302939,020000015;811121,989999967;343194,070000025;3765623,59000003
311410:MG-CARMO DE MINAS;16804,0599999968;155261,350000028;0;57561,0400000019;548906,369999981;429125,369999992;927369,760000004;1253636,08999997;3388664,03999997
311420:MG-CARMO DO CAJURU;187884,48999999;3732617,62999998;84414,8700000029;149734,200000004;1004784,66999999;3285741,7;32157,5700000003;742518,999999979;9219854,12999994
311430:MG-CARMO DO PARANAIBA;50391,0399999935;1207334,95000001;0;168215,999999994;2142623,70000002;1957713,16000002;2768514,04999997;2585185,55999994;10879978,4599999
311440:MG-CARMO DO RIO CLARO;74122,1000000127;361275,199999992;0;114459,750000002;1176798,11999998;1346252,98;1541824,13000002;1422940,02999997;6037672,30999999
311450:MG-CARMOPOLIS DE MINAS;7254,68999999948;1691295,03000003;172278,549999997;44585,3999999948;1126000,14999999;1403283,24000003;1240411,40000004;388481,729999988;6073590,19000007
311455:MG-CARNEIRINHO;0;2202220,22000005;0;1040,0700000003;315659,160000004;208765,280000012;1230527,12000006;963009,729999985;4921221,58000011
311460:MG-CARRANCAS;0;56452,0700000022;0;8593,20000000112;81703,0999999931;216770,220000005;494007,029999983;210611,879999986;1068137,49999997
311470:MG-CARVALHOPOLIS;0;113533,820000011;0;1900;59169,0599999987;29827,9199999999;516303,140000022;24827,79;745561,730000032
311480:MG-CARVALHOS;0;82990,8399999877;6922,16999999993;2667,59999999963;141154,290000007;64263,8600000027;492713,300000031;62384,2499999963;853096,310000024
311490:MG-CASA GRANDE;0;6236;0;0;28996,6599999983;65594,5900000026;344746,520000068;76549,3299999982;522123,100000068
311500:MG-CASCALHO RICO;3405;86088,269999994;0;0;56013,1900000032;25395,0600000061;436548,099999995;333506,629999991;940956,249999989
311510:MG-CASSIA;56209,6700000037;514863,399999983;0;26996,9800000004;820849,319999984;1073318,64999998;1265039,75999998;878557,919999987;4635835,69999992
311520:MG-CONCEICAO DA BARRA DE MINAS;7731,01999999955;0;0;0;81368,429999996;57397,3199999975;361846,969999961;46318,0700000022;554661,809999956
311530:MG-CATAGUASES;258157,73999997;6537304,7799998;5480277,88000003;805508,51000001;4492750,47000039;10147860,1600001;4076834,20999955;386431,739999996;32185125,4899998
311535:MG-CATAS ALTAS;846040,179999992;10468,1400000006;0;65099,3699999973;113700,439999999;150533,19000002;960827,850000009;24799,2499999972;2171468,42000001
311540:MG-CATAS ALTAS DA NORUEGA;0;250880,909999991;0;1430;27364,0499999989;13843,8399999961;286818,390000005;42263,8999999929;622601,089999984
311545:MG-CATUJI;0;0;0;0;362263,269999973;65909,2599999979;495874,69000001;34601,3799999985;958648,599999979
311547:MG-CATUTI;0;0;0;0;29568,8800000036;9228,27000000048;413268,000000046;1996;454061,15000005
311550:MG-CAXAMBU;12716,2899999991;250190,109999998;25684,22000001;78079;1518997,63000001;2081152,75999999;1746792,91999995;149250,890000001;5862863,81999996
311560:MG-CEDRO DO ABAETE;0;0;0;0;7449,15000000224;20721,9500000011;310827,740000029;25315,1000000052;364313,940000038
311570:MG-CENTRAL DE MINAS;0;5928,6099999994;30447,6899999976;998;253049,149999997;103548,540000002;271970,280000003;12021,5999999978;677963,869999996
311580:MG-CENTRALINA;0;10759,8199999994;0;0;464618,140000002;400738,970000032;695554,48999998;265600,570000025;1837271,99000004
311590:MG-CHACARA;0;50985,8800000064;0;10862,3700000001;40218,0300000012;52254,6899999995;378433,909999995;88819,8399999943;621574,719999996
311600:MG-CHALE;0;24381,7000000011;0;2107,60000000149;96595,5799999908;102533,700000003;5333;15080,7199999988;246032,299999995
311610:MG-CHAPADA DO NORTE;7584,86000000127;5533,24000000022;0;12947,6499999966;123554,769999997;39775,5300000012;594053,180000103;2061,05999999959;785510,290000099
311615:MG-CHAPADA GAUCHA;0;7068;0;2497,06999999844;450083,250000015;199799,519999998;1043872,70999995;376522,939999992;2079843,48999996
311620:MG-CHIADOR;0;998;0;0;18393,209999999;43281,3300000033;336486,679999983;93987,7199999979;493146,939999984
311630:MG-CIPOTANEA;0;3992;0;54526,3900000071;40334,8599999994;61133,4800000004;424182,499999976;6353,93999999948;590523,169999982
311640:MG-CLARAVAL;0;904849,350000013;0;2892;110065,630000003;46888,610000005;456481,939999947;94234,5800000038;1615412,10999997
311650:MG-CLARO DOS POCOES;0;20032,5900000017;0;0;98949,3399999999;35942,7900000028;583923,149999989;139007,319999998;877855,189999991
311660:MG-CLAUDIO;31423,3500000006;7038456,98999986;7637,51000000164;349345,510000031;2089718,94;3949478,92999996;1707738,00999998;402378,300000019;15576177,5399999
311670:MG-COIMBRA;0;162762,369999995;0;16833,4399999995;542797,859999978;147914,62000001;469164,769999973;327625,859999992;1667098,91999995
311680:MG-COLUNA;0;53791,1199999936;0;0;222701,229999994;117854,889999992;529268,999999986;35006,9999999981;958623,239999965
311690:MG-COMENDADOR GOMES;998;0;0;17616;58501,0699999984;39039,2899999991;507819,869999997;4698628,25999999;5322602,48999998
311700:MG-COMERCINHO;0;998;0;0;55992,7600000035;43954,6999999993;558579,369999955;7984;667508,829999958
311710:MG-CONCEICAO DA APARECIDA;10764,2699999996;185642,509999996;3625,05000000075;11813;367212,72999999;346911,880000007;764258,009999969;258055,840000005;1948283,28999997
