Coluna;IBGE Setor
Município-Minas Gerais;1 - Extrativa mineral;2 - Indústria de transformação;3 - Servicos industriais de utilidade pública;4 - Construção Civil;5 - Comércio;6 - Serviços;7 - Administração Pública;8 - Agropecuária, extração vegetal, caça e pesca;Total
311615:MG-CHAPADA GAUCHA;0;17100;1100;17374,1600000029;574151,71000002;315956,149999989;712096,209999987;571400,360000001;2209178,59
311620:MG-CHIADOR;0;35687,5499999821;0;0;19680,6000000015;14534,6700000018;482047,080000008;106911,269999994;658861,169999987
311630:MG-CIPOTANEA;0;2200;0;58570,9700000025;37484,2300000023;83158,4800000023;570274,599999995;7100;758788,280000002
311640:MG-CLARAVAL;10533,870000001;1031930,85999999;0;3042;127922,610000007;49402,0500000063;554150,149999993;90839,0300000049;1867820,57
311650:MG-CLARO DOS POCOES;0;21329,5899999999;0;13675,21;96382,9100000141;74396,2799999928;776396,23999995;177241,59;1159421,81999996
311660:MG-CLAUDIO;55205,1800000053;9785494,07000035;0;200681,580000006;2857378,40000011;4492596,18999998;3124003,88000011;509171,119999995;21024530,4200006
311670:MG-COIMBRA;0;195246,940000005;0;18019,129999999;512094,640000029;262878,949999988;553582,719999997;327790,170000006;1869612,55000002
311680:MG-COLUNA;0;37976,5800000001;0;1137,40000000037;227497,70000001;192226,689999996;651066,73000001;31094,1799999988;1140999,28000002
311690:MG-COMENDADOR GOMES;1100;0;0;1100;81372,9500000034;42457,9699999997;995001,369999982;4415335,75999999;5536368,04999997
311700:MG-COMERCINHO;0;22099,3099999987;0;0;63861,7800000012;55817,2199999951;811037,280000057;9900;962715,590000052
311710:MG-CONCEICAO DA APARECIDA;5864,37000000104;37033,9300000062;5550;20336,9800000004;507402,419999993;527467,890000016;1181103,57999998;324513,890000002;2609273,06
311720:MG-CONCEICAO DAS PEDRAS;0;9979,34999999776;0;0;46970,0699999798;35684,2299999995;406005,529999975;21436,5300000003;520075,709999952
311730:MG-CONCEICAO DAS ALAGOAS;31061,7300000023;5545871,24000014;0;126650,389999997;1307530,74000004;1464439,62999999;4987298,32999985;1675471,29000007;15138323,3500001
311740:MG-CONCEICAO DE IPANEMA;0;0;0;0;34777,5300000031;77556,4400000032;489810,690000007;10755,4399999995;612900,100000013
311750:MG-CONCEICAO DO MATO DENTRO;10481425,6000001;353799,409999986;111123,399999997;2360974,42000007;837125,010000066;4521051,8600001;3851421,49000003;227904,439999999;22744825,6300003
311760:MG-CONCEICAO DO PARA;2732280,53000007;2626195,90999999;0;4594,52999999933;110126,550000006;139657,129999984;853166,389999982;309665,219999985;6775686,26000002
311770:MG-CONCEICAO DO RIO VERDE;16998,709999999;335432,669999991;0;107546,090000001;552040,350000052;543922,820000008;840269,179999985;1105271,63;3501481,45000004
311780:MG-CONCEICAO DOS OUROS;0;2745812,84000001;0;24745,4000000004;434128,320000001;319502,139999996;1736782,08;52251,0200000051;5313221,80000002
311783:MG-CONEGO MARINHO;0;0;1100;0;42426,3000000007;20142,0799999945;849723,350000024;36862,0499999989;950253,780000018
311787:MG-CONFINS;0;1001849,82999999;0;108534,180000001;486172,809999993;14880078,4899999;1841428,03999991;20310,1000000015;18338373,4499998
311790:MG-CONGONHAL;67902,7500000019;980819,439999992;0;35345,7000000011;488801,580000007;325165,120000008;1071875,60000002;85362,5299999937;3055272,72000002
311800:MG-CONGONHAS;24290638,3099999;2687832,34000005;0;2277627,18000002;3022228,28000027;7791050,16000007;13425210,7300003;35702,4100000001;53530289,4100006
311810:MG-CONGONHAS DO NORTE;0;3829,26999999955;0;0;108038,760000018;36307,9500000104;422908,959999967;8645,08000000007;579730,019999996
311820:MG-CONQUISTA;0;1262139,74;15535,7900000066;22335,5800000024;256672,470000021;557212,910000024;1156162,66999998;401126,95000001;3671186,11000004
311830:MG-CONSELHEIRO LAFAIETE;60476,189999992;3387004,34;119860,259999991;1660367,23999992;11750258,3699989;19539591,7599999;9746645,3799997;1090979,79;47355183,3299984
311840:MG-CONSELHEIRO PENA;140039,809999993;366686,590000002;180137,150000006;66961,390000008;807756,830000071;1514487,72999998;3045922,61000007;104201,649999992;6226193,76000013
311850:MG-CONSOLACAO;0;15400;0;0;15394,3599999994;8775,13000000268;341041,139999999;49368,7799999975;429979,409999998
311860:MG-CONTAGEM;1072539,06999997;156176271,82;951758,74000003;20377584,0199998;143995168,279998;151147295,259999;68769638,1600013;300262,560000011;542790517,909998
311870:MG-COQUEIRAL;0;237568,380000001;32303,2400000021;12582,2700000014;340735,270000012;321784,699999995;519264,840000039;678121,509999991;2142360,21000004
311880:MG-CORACAO DE JESUS;0;116015,800000004;0;43298,4700000007;490495,350000054;353251,210000002;1090842,43999997;119990,209999994;2213893,48000002
311890:MG-CORDISBURGO;87767,200000003;16483,3500000034;0;5687;240147,610000021;304551,759999991;491476,470000028;258872,219999993;1404985,61000004
311900:MG-CORDISLANDIA;5130,95000000112;58548,8100000005;0;0;31987,2999999998;245460,390000011;500980,98000001;236287,639999999;1078396,07000002
311910:MG-CORINTO;58602,5500000063;610345,160000012;1399,09999999963;30775,5600000042;1206196,17000012;1226704,72999998;2447753,29000001;617049,32;6198825,88000013
311920:MG-COROACI;18443,9800000004;0;0;0;118017,669999999;125647,729999991;1072519,48;88175,4299999978;1422804,28999999
311930:MG-COROMANDEL;457497,649999993;1443455,74000001;0;329043,35000003;2520357,33000006;2311232,51000007;2907766,72999996;3188796,61999997;13158149,9300001
311940:MG-CORONEL FABRICIANO;0;2241793,36000003;4461,09999999963;969099,069999989;9337421,07999987;13426054,3700001;12280522,6799994;40751,0399999991;38300102,6999994
311950:MG-CORONEL MURTA;77355,8000000026;250192,979999966;0;29012,7400000002;96405,7700000182;82484,2500000158;878250,339999954;32005,6500000004;1445707,52999996
311960:MG-CORONEL PACHECO;0;197545,950000033;0;11323,3699999992;51408,5100000063;99378,3800000073;392965,41999999;108853,540000012;861475,170000047
311970:MG-CORONEL XAVIER CHAVES;0;37504,939999992;0;84371,7499999888;72646,1200000038;75140,2099999972;514283,989999982;210619,400000004;994566,409999968
311980:MG-CORREGO DANTA;0;30047,6700000018;4354,78000000119;0;251839,660000006;225884,029999998;452244,530000011;140281,779999997;1104652,45000002
311990:MG-CORREGO DO BOM JESUS;0;45015,5599999968;0;0;86898,8900000104;41125,9700000007;451409,790000009;29815,8099999968;654266,020000014
311995:MG-CORREGO FUNDO;26297,4299999997;1766065,25999995;26831,3499999996;16242,8000000026;267840,510000024;319468,669999999;706516,619999952;105319,690000001;3234582,32999993
312000:MG-CORREGO NOVO;0;5676,66999999993;0;32964,4700000016;25680,1400000043;12660,6000000015;459978,649999985;60485,8099999949;597446,339999988
312010:MG-COUTO DE MAGALHAES DE MINAS;32173,3200000003;9600;0;8348;698038,510000021;106027,780000004;509100,940000018;95248,929999989;1458537,48000003
312015:MG-CRISOLITA;13918,1999999993;0;0;6700;18779,7200000007;8923,83999999613;679834,679999979;158550,679999998;886707,119999973
312020:MG-CRISTAIS;0;1977806,49000018;0;6319;378520,320000022;415434,440000047;1199616,44000005;551202,960000007;4528899,6500003
312030:MG-CRISTALIA;4621,74000000209;0;0;0;48164,2300000079;43026,7699999902;630538,069999981;193133,490000051;919484,300000032
312040:MG-CRISTIANO OTONI;163780,290000002;42620,0700000012;9785,30999999866;67547,560000007;224074,339999993;172898,129999992;624014,859999992;86163,9900000002;1390884,54999999
312050:MG-CRISTINA;0;992355,909999985;0;6702;265122,93000002;381515,159999994;1095037,86999999;131727,259999994;2872461,12999998
312060:MG-CRUCILANDIA;0;84881,7799999947;0;11540,3200000003;188118,940000005;311112,089999998;711558,550000063;48935,6200000006;1356147,30000006
312070:MG-CRUZEIRO DA FORTALEZA;0;31455,2600000044;0;16061,0000000019;252950,030000016;146951,130000001;797493,21999999;363345,16999999;1608255,81
312080:MG-CRUZILIA;0;1412754,62999991;0;68551,8000000007;944659,720000132;864170,519999987;1465125,14999999;528363,720000011;5283625,54000003
312083:MG-CUPARAQUE;0;2200;0;0;150907,41000002;29479,5800000015;632906,659999974;8590;824083,649999995
312087:MG-CURRAL DE DENTRO;122418,289999977;1100;0;0;59544,4500000067;18807,25;801879,34000003;191190,059999997;1194939,39000001
312090:MG-CURVELO;346958,020000001;4988501,31999995;1874,6799999997;1703925,65000003;6881457,05000032;13035243,8400001;5662481,31000001;2710012,65999996;35330454,5300004
312100:MG-DATAS;21586,0899999999;21794,8700000029;0;0;98562,420000013;72750,2599999886;584213,369999985;189976,38;988883,389999989
312110:MG-DELFIM MOREIRA;5895,41999999806;460242,499999992;0;73942,2799999975;157007,079999991;364556,470000008;1361711,60000002;312397,209999996;2735752,56
312120:MG-DELFINOPOLIS;0;44228,8000000026;2718,3200000003;3039,69999999925;360912,75000001;284665,900000013;1661515,72999998;2110830,60999999;4467911,81
312125:MG-DELTA;13193,5099999961;7442325,94000005;0;16535,6900000013;2190183,36000003;1210376,06000005;3269749,55000046;172108,610000012;14314472,7200006
312130:MG-DESCOBERTO;0;689147,499999998;0;4400;90941,6500000097;57917,2400000002;571101,960000029;100165,760000002;1513674,11000004
312140:MG-DESTERRO DE ENTRE RIOS;1739776,04000002;53326,8900000053;0;3115,68999999948;284168,220000015;188950,560000001;395589,589999967;72336,0300000003;2737263,02000001
312150:MG-DESTERRO DO MELO;0;7276,94999999925;0;0;61648,4599999934;30645,5699999984;772593,980000009;58717,1599999964;930882,119999996
312160:MG-DIAMANTINA;1002497,51999998;241013,27999999;0;372918,509999979;3367782,56000018;23755296,5500005;4160729,84;363382,369999989;33263620,6300006
312170:MG-DIOGO DE VASCONCELOS;0;1200;0;1300;58874,8100000084;20833,9600000009;150908,349999995;21700,8300000001;254817,950000004
312180:MG-DIONISIO;0;75121,6500000022;0;18146,620000001;138790,03000001;342215,68999999;877162,590000018;58806,200000003;1510242,78000002
312190:MG-DIVINESIA;0;141697,979999994;0;93397,8600000031;53749,4000000055;85256,8699999955;461103,210000006;43858,6799999978;879064,000000002
312200:MG-DIVINO;0;71925,5500000138;0;51858,799999997;788212,18000012;893790,620000002;427002,400000036;47205,9700000007;2279995,52000017
312210:MG-DIVINO DAS LARANJEIRAS;14524,8500000015;0;0;3731,19999999925;78262,5700000059;70288,1000000034;574260,76000002;64543,6400000025;805611,120000033
312220:MG-DIVINOLANDIA DE MINAS;27406,1500000004;24958,4199999962;12198,9400000013;0;195719,159999998;77652,9899999993;295996,100000007;13481,1099999994;647412,870000002
312230:MG-DIVINOPOLIS;131851,290000005;30158856,48;147858,969999992;3539145,43999998;28161704,8999998;52562654,5300001;18113977,1100002;995060,089999994;133811108,81
312235:MG-DIVISA ALEGRE;0;648009,800000004;0;0;208300,450000004;90638,790000001;715846,350000005;6105;1668900,39000001
312240:MG-DIVISA NOVA;0;34331,3899999987;0;1100;203279,390000005;188829,710000005;784834,899999939;267596,649999989;1479972,03999994
312245:MG-DIVISOPOLIS;0;3610;0;0;68991,6900000051;74757,8300000057;569552,16999999;33995,790000001;750907,480000001
312247:MG-DOM BOSCO;0;1128,5700000003;0;3000;64525,4600000065;29068,6299999971;409882,110000011;142651,720000006;650256,490000021
312250:MG-DOM CAVATI;0;79743,9699999997;0;10094;165682,510000008;170697,269999997;564966,289999966;20117,7999999989;1011301,83999997
312260:MG-DOM JOAQUIM;0;6688;0;0;116052,430000003;92032,3000000017;611940,479999982;27379,3400000017;854092,549999989
312270:MG-DOM SILVERIO;7971,8599999994;793277,309999997;0;0;268571,850000007;231188,930000011;612007,359999997;128370,459999998;2041387,77000001
312280:MG-DOM VICOSO;0;10334,3600000013;0;0;19025,9200000037;33140,3200000022;429163,420000037;119911,079999999;611575,100000043
312290:MG-DONA EUSEBIA;0;224981,959999993;0;0;466866,470000014;192469,979999982;561768,189999995;131769,999999998;1577856,59999998
312300:MG-DORES DE CAMPOS;23373,5300000012;4304523,88000014;29712,2000000011;40514,0199999996;392221,590000011;300142,700000009;802814,429999987;28645,9400000013;5921948,29000015
312310:MG-DORES DE GUANHAES;588580,699999997;0;0;0;176162,670000038;87334,8200000022;894670,509999951;69521,2899999954;1816269,98999998
312320:MG-DORES DO INDAIA;0;812262,129999972;0;63041,9800000014;588958,270000024;1141133,55000004;1191303,92999993;408981,370000009;4205681,22999998
312330:MG-DORES DO TURVO;0;23791,8100000005;0;5388,28999999911;80996,3400000148;45845,9899999965;250091,149999999;78411,8599999994;484525,440000009
312340:MG-DORESOPOLIS;0;215232,430000009;0;6546,19999999925;8636,97999999672;143972,92999999;405478,890000001;42051,3899999969;821918,819999993
312350:MG-DOURADOQUARA;0;91717,2799999993;0;22572,0999999978;12135,2400000002;25313,6400000043;560909,499999991;64649,769999994;777297,529999986
312352:MG-DURANDE;15937,2800000012;8123,33999999799;0;3040,30000000075;171260,820000004;80011,9099999964;530067,030000001;20966,6799999997;829407,360000001
312360:MG-ELOI MENDES;0;3071460,58000003;35006,5799999982;187545,239999977;2444644,78000006;2080636,61999998;1876380,98000002;1347206,71999999;11042881,5000001
312370:MG-ENGENHEIRO CALDAS;54634,0800000001;323973,679999994;0;2237,40000000037;449761,830000015;244671,580000029;1047295,01999998;128621,889999996;2251195,48000002
312380:MG-ENGENHEIRO NAVARRO;0;36084,1699999999;0;5065,19999999925;148835,550000011;187132,789999979;771990,090000015;248069,890000006;1397177,69000001
312385:MG-ENTRE FOLHAS;0;53116,4399999976;0;1720;93532,960000027;86936,1300000167;481459,139999995;13686,7699999977;730451,440000034
312390:MG-ENTRE RIOS DE MINAS;9105,09999999963;303249,040000003;0;41792,2899999982;965524,350000091;1206571,12000002;992292,040000003;295758,159999994;3814292,10000011
312400:MG-ERVALIA;89798,0500000007;658477,810000012;1324,5;65271,4699999988;924786,45000014;767198,419999981;2012952,2900001;130507,389999993;4650316,38000022
312410:MG-ESMERALDAS;387761,96000002;1282500,13;1100;310320,339999992;2457174,42999988;4529900,13;5119084,96999992;941128,619999998;15028970,5799998
312420:MG-ESPERA FELIZ;87340,6299999971;217378,760000011;0;92297,3800000059;1964902,20000012;1574082,45000002;1905439,73999999;117176,660000001;5958617,82000016
312430:MG-ESPINOSA;1820;1142636,76000003;0;42919,2899999972;1026278,64000006;729058,000000022;2410150,86000005;25460,4699999988;5378324,02000016
312440:MG-ESPIRITO SANTO DO DOURADO;0;491796,010000001;0;0;116078,579999991;92336,1100000087;772444,079999997;155492,520000001;1628147,3
312450:MG-ESTIVA;1100;413558,279999993;888,599999999627;34902,7700000005;864552,740000004;1549817,14000001;977326,140000001;194244,359999997;4036390,03
312460:MG-ESTRELA DALVA;0;1100;0;0;60998,8100000024;17607,0700000022;432453,139999973;75995,3199999984;588154,339999976
312470:MG-ESTRELA DO INDAIA;0;600;0;1500;124747,740000004;73621,0499999877;512044,659999982;246770,770000005;959284,219999978
312480:MG-ESTRELA DO SUL;0;443841,980000001;0;8140;176428,439999993;153551,789999983;1056943,49000008;710925,979999989;2549831,68000005
312490:MG-EUGENOPOLIS;0;866074,979999994;0;86175,2600000016;351213,640000033;319971,099999994;1128597,87000002;104115,729999999;2856148,58000004
312500:MG-EWBANK DA CAMARA;0;179500,119999999;0;21058;42759,0000000009;37963,1199999992;610691,040000008;31722,9600000009;923694,240000009
312510:MG-EXTREMA;10678,5999999996;38264328,53;84763,7799999937;556678,279999995;17261808,6;21634211,2499999;10174323,28;120602,099999998;88107394,4199999
312520:MG-FAMA;0;6672,86999999918;18599,339999998;0;37920,3100000061;45721,7199999983;366484,98999998;90647,7600000072;566046,989999989
312530:MG-FARIA LEMOS;1503,33999999985;157604,410000026;0;7496,48000000045;32261,5400000028;21301,9399999976;492020,519999979;207765,559999999;919953,790000005
312540:MG-FELICIO DOS SANTOS;6383,33999999985;8189,05999999866;0;0;134220,440000005;45834,829999995;931613,129999991;44024,3899999987;1170265,18999999
312550:MG-SAO GONCALO DO RIO PRETO;23546,0099999979;23481,8699999992;0;0;40174,4899999965;31782,6799999941;496612,889999987;41253,3900000015;656851,329999976
312560:MG-FELISBURGO;5200;14060,8000000007;0;0;99535,6300000027;145704,050000001;705294,219999997;59692,5;1029487,2
312570:MG-FELIXLANDIA;0;114572,919999981;0;5547,61000000127;617956,870000048;1867083,63999999;1938377,40000002;976245,190000009;5519783,63000004
312580:MG-FERNANDES TOURINHO;0;5980,59999999776;0;3337,40000000037;61356,8600000041;36781,4499999993;405325,670000006;102081,329999996;614863,310000004
312590:MG-FERROS;13313,8200000003;65481,6699999999;0;7301,80000000075;292618,140000045;266898,480000001;13634,5500000007;244749,059999997;903997,520000045
312595:MG-FERVEDOURO;0;52251,2000000114;28265,0500000007;9496,48000000045;300083,470000043;171088,729999982;455948,520000014;46531,3899999978;1063664,84000005
312600:MG-FLORESTAL;0;175643,710000001;12483,370000001;95838,3299999945;361399,910000009;560351,42999998;653476,550000004;668698,570000005;2527891,87
312610:MG-FORMIGA;39023,379999998;6111895,56;29195,4899999965;6655669,71000001;8375002,77000024;12166483,2999998;5854210,52000008;1607577,38;40839058,1100002
312620:MG-FORMOSO;20191,9399999976;0;0;0;453496,990000028;59208,879999998;912535,129999988;705228,100000027;2150661,04000004
312630:MG-FORTALEZA DE MINAS;0;4400;0;66391,3400000185;50159,4200000009;88514,9099999964;670075,999999999;166118,629999992;1045660,30000001
312640:MG-FORTUNA DE MINAS;28184,0099999998;58627,6999999955;0;15966,5499999966;75378,6299999915;66639,0399999954;486737,010000043;176422,979999997;907955,920000018
312650:MG-FRANCISCO BADARO;0;3573,8900000006;0;0;134965,280000044;114743,749999999;585239,310000013;2677,84999999963;841200,080000056
312660:MG-FRANCISCO DUMONT;0;23545;0;8808,49000000209;88080,5300000105;162906,319999998;473794,269999985;606177,379999996;1363311,98999999
312670:MG-FRANCISCO SA;21133;53730,629999998;70051,9699999876;18557,5199999996;957916,149999986;759434,28999997;1953047,72999997;505434,730000008;4339306,01999992
312675:MG-FRANCISCOPOLIS;472827,74000003;7150;0;30620,8300000038;184049,740000011;17270,4200000027;645035,899999996;47208,3299999982;1404162,96000004
312680:MG-FREI GASPAR;0;5365,37000000104;0;8464,81000000238;62965,410000016;31518,2200000044;583866,079999993;154312,529999993;846492,420000009
312690:MG-FREI INOCENCIO;1658,16999999993;11882,9100000001;1100;0;344883,019999984;269716,990000018;770359,000000037;255565,010000005;1655165,10000004
312695:MG-FREI LAGONEGRO;0;8250;0;0;19176,3500000015;8191,31000000238;388315,300000012;4792;428724,960000016
312700:MG-FRONTEIRA;61383,2300000023;11402,1799999997;1377308,43000005;4586,66999999993;605910,890000009;1081142,31;2835613,36999994;37716,1399999987;6015063,22
312705:MG-FRONTEIRA DOS VALES;0;1100;0;0;29263,8400000073;14786,6600000001;577350,940000009;28189,5899999999;650691,030000016
312707:MG-FRUTA DE LEITE;7477,10999999754;0;0;12787,6900000013;29453,5400000066;59033,0700000003;532058,889999986;4300;645110,299999991
312710:MG-FRUTAL;18000;9423541,89000006;40731,8999999948;219822,079999994;6521134,52000017;6569963,88999992;7526928,17999999;3938623,47999991;34258745,94
312720:MG-FUNILANDIA;0;49502,0199999977;0;14440,7700000014;121299,060000014;117392,330000005;610539,149999941;284637,060000018;1197810,38999998
312730:MG-GALILEIA;96882,4700000035;110957,820000004;36001,5100000016;66037,0700000022;80817,0700000003;167295,839999997;1141090,93;236803,969999999;1935886,68
312733:MG-GAMELEIRAS;0;0;0;0;40407,3099999968;10644,0299999975;498954,959999954;58581,2299999967;608587,529999945
312735:MG-GLAUCILANDIA;0;32768,339999998;0;3902;23253,5500000026;15434,6800000034;453964,049999993;34972,5299999975;564295,149999995
312737:MG-GOIABEIRA;0;13016,6700000018;23798,8300000038;0;84753,6200000178;69648,7800000012;474147,430000005;9533,33000000007;674898,66000003
312738:MG-GOIANA;4446;104688,170000004;0;660;135038,27000001;247981,929999976;502328,030000024;222612,939999997;1217755,34000001
312740:MG-GONCALVES;4367,53999999911;137609,639999995;0;38738,1500000041;327575,56999999;271286,239999992;535361,670000009;116755,689999999;1431694,49999999
312750:MG-GONZAGA;0;13434,4399999995;0;33168,3600000013;129394,350000002;57047,0900000017;254897,819999974;14151,3200000003;502093,379999979
312760:MG-GOUVEIA;480377,710000005;719142,510000004;0;9174,06000000052;611581,290000025;316475,910000009;1344893,82000011;115445,699999999;3597091,00000016
312770:MG-GOVERNADOR VALADARES;175372,249999993;10268406,2999999;3697856,01000002;2389712,49999995;30902529,3899997;48719158,3899997;27424283,9499996;1271722,82999999;124849041,619999
312780:MG-GRAO MOGOL;129593,130000031;195392,409999997;0;3200;348925,350000015;473767,269999971;1538848,46999994;577455,930000016;3267182,55999997
312790:MG-GRUPIARA;5989,38000000082;0;0;0;11240,5700000003;20620,9099999974;681634,370000007;33584,2400000002;753069,470000005
312800:MG-GUANHAES;178534,550000002;790916,930000008;191191,26;130086,979999995;3770363,04000032;4390176,49999994;2826124,90999996;1901240,97000011;14178635,1400003
312810:MG-GUAPE;182374,229999997;174076,989999999;87670,5799999954;62325,8499999959;684828,520000005;762137,519999976;1796689,89000013;604937,449999964;4355041,03000006
312820:MG-GUARACIABA;9579,22000000253;83739,8300000243;75548,8499999996;91369,1799999941;194609,310000029;1831938,8000001;728035,089999986;159083,09;3173903,37000013
312825:MG-GUARACIAMA;0;2696,48000000045;0;7785,55999999866;47955,4400000097;78302,9900000002;780460,390000023;19542,6499999985;936743,510000031
312830:MG-GUARANESIA;1500;7310344,22999996;1100;5080;785122,27000006;1549725,65000005;1735897,26;873403,909999948;12262173,32
312840:MG-GUARANI;1135;616612,640000011;28074,4599999953;232290,710000001;264578,330000006;739093,100000036;1107604,58000012;337262,459999979;3326651,28000015
312850:MG-GUARARA;7699,90000000224;370876,570000002;0;6808,33999999985;62498,9799999995;22761,1599999992;502025,260000039;80914,5299999975;1053584,74000004
312860:MG-GUARDA-MOR;49610,4099999941;112067,639999994;0;5398,25;410247,339999987;292284,35999998;1204587,6;1532378,97000005;3606574,57
312870:MG-GUAXUPE;0;7387869,49999999;212282,369999991;459492,859999995;11992414,4200001;8388508,20999994;4647241,79;1495464,56999995;34583273,72
312880:MG-GUIDOVAL;0;1250486,29000002;0;15803,8499999959;211614,540000027;166116,559999996;1402647,76999999;145521,309999993;3192190,32000002
312890:MG-GUIMARANIA;0;92909,8999999985;0;1896,40000000037;290921,579999998;326346,639999999;746654,250000015;540388,750000002;1999117,52000001
312900:MG-GUIRICEMA;5658,06000000052;666287,340000006;0;8632,80000000075;283101,700000027;174258,310000014;564961,169999988;36436,7100000009;1739336,09000004
312910:MG-GURINHATA;3300;4668,31000000238;0;0;163419,269999996;72172,5799999926;573246,600000016;502581,589999979;1319388,34999999
312920:MG-HELIODORA;0;422281,819999994;0;0;179953,999999983;200392,619999991;476441,719999962;347855,039999999;1626925,19999993
312930:MG-IAPU;0;210236,009999998;0;12687,120000001;413053,820000011;330552,42999999;864097,709999943;131435,999999998;1962063,08999994
312940:MG-IBERTIOGA;0;14065,2399999984;0;3954;95169,9600000102;194973,830000002;666757,210000001;175353,27;1150273,51000001
312950:MG-IBIA;83569,2499999991;1147138,77999997;0;42215,7600000054;1844857,78999996;1919196,52000005;2687488,22000009;3985500,18;11709966,5000001
312960:MG-IBIAI;15213,6599999964;1100;0;4250;87913,0100000072;32558,8099999987;1091551,79000007;116315,049999989;1348902,32000007
312965:MG-IBIRACATU;0;3850;0;0;12944,7100000009;8571,25;559860,449999999;2078;587304,41
312970:MG-IBIRACI;25989,540000001;276111,549999984;562273,61999997;17961,0999999987;689323,530000019;616755,469999996;1658307,66999997;1427736,98000002;5274459,45999996
312980:MG-IBIRITE;19345,0800000019;8775239,40000012;1052205,64000006;7610022,98;6461988,17999979;7189290,01000014;12240018,0899998;35216,25;43383325,6299999
312990:MG-IBITIURA DE MINAS;0;39310,1899999995;0;0;73628,340000005;82032,310000008;456732,190000007;28925,1600000001;680628,19000002
313000:MG-IBITURUNA;7150;29346,0800000057;0;2752,9299999997;57282,9400000032;60844,7900000047;435178,169999985;74141,1499999985;666696,059999997
313005:MG-ICARAI DE MINAS;0;15037,9199999999;0;28841,4799999986;77585,3200000003;52107,6500000041;1253865,60999978;17483,0999999996;1444921,07999978
313010:MG-IGARAPE;12549,0200000033;3623197,93000007;45906,6899999958;1021251,50999997;2932754,47999998;5126696,85000002;3187684,8700001;133735,469999991;16083776,8200001
313020:MG-IGARATINGA;25700,4299999997;2747204,02000009;0;39572,1900000013;896466,190000015;751627,519999969;1273846,05000003;667850,559999973;6402266,96000008
313030:MG-IGUATAMA;1626,26999999955;1132259,91999999;76988,8300000019;12621,8000000007;289061,640000008;551634,389999962;631292,620000039;325501,589999982;3020987,05999998
313040:MG-IJACI;269275,48000001;1462076,40999997;55160,7300000079;496463,439999999;222565,459999994;844975,289999941;806028,369999979;124099,539999996;4280644,7199999
313050:MG-ILICINEA;0;735053,540000012;0;33427,9900000021;531691,540000041;348266,959999994;1220944,37999999;481834,779999985;3351219,19000002
313055:MG-IMBE DE MINAS;0;12582,1700000018;0;0;87814,8100000201;59608,2999999877;454629,399999989;116029,959999993;730664,639999992
313060:MG-INCONFIDENTES;4919,44999999925;622032,260000016;0;0;366209,219999994;156761,689999995;653241,289999977;101624,000000002;1904787,90999998
313065:MG-INDAIABIRA;9830;60160,3200000003;0;5900;32879,3400000026;18775,9699999997;583242,309999954;72329,75;783117,689999957
313070:MG-INDIANOPOLIS;0;4643181,37000022;0;13689951,37;160236,689999993;650542,239999968;1209365,32;1967883,34000012;22321160,3300003
313080:MG-INGAI;23427,5799999963;195187,840000007;0;0;59232,6599999983;45472,0900000073;462415,579999964;250131,489999995;1035867,23999997
313090:MG-INHAPIM;0;158091,809999987;20230,2899999954;34326,8399999999;1292857,65000016;1167818,86;2149184,32999996;128358,199999996;4950867,9800001
313100:MG-INHAUMA;135125,200000005;423167,550000005;0;52500,3699999936;233306,209999992;313518,120000047;534353,630000023;633938,03000002;2325909,11000009
313110:MG-INIMUTABA;0;166549,409999993;2035;5284,20000000112;171188,060000022;326786,590000019;513015,489999948;420448,349999995;1605307,09999998
313115:MG-IPABA;0;181516,750000006;0;41127,7100000028;357127,950000019;386656,71999998;1479120,68999998;117667,330000004;2563217,14999999
313120:MG-IPANEMA;47495,4100000001;222275,010000009;132972,410000009;30853,7100000009;1136701,55000009;765122,410000023;1673427,23000009;86377,3299999982;4095225,06000022
313130:MG-IPATINGA;69169,5400000159;53305465,1300002;68096,7099999948;18417844,87;27059747,8600001;56207199,0899996;33127443,4800003;90216,3899999969;188345183,07
313140:MG-IPIACU;0;247263,829999982;0;1100;63057,2800000114;34750,2599999998;698082,299999995;1832741,68000001;2876995,35
313150:MG-IPUIUNA;0;91735,3699999992;0;29264,9700000025;687771,039999989;546526,569999988;828546,490000013;463436,159999982;2647280,59999997
313160:MG-IRAI DE MINAS;0;247393,699999996;0;0;694606,689999966;547405,449999987;983370,719999996;558997,589999973;3031774,14999992
313170:MG-ITABIRA;24700368,7099999;3736249,67000015;912150,989999964;16568714,3900001;9634828,88000046;24913978,2500001;9511968,00000044;498354,689999995;90476613,5800011
313180:MG-ITABIRINHA;27002,2300000004;244334,859999976;0;34983,2600000016;348963,400000008;308024,60999999;1041491,97999999;10452,9399999995;2015253,27999996
313190:MG-ITABIRITO;12396958,7399999;7260113,84000014;866861,449999926;9670834,40999989;4829053,63999989;8350576,28000026;10767718,0100002;242194,870000019;54384311,2400002
313200:MG-ITACAMBIRA;14460,9700000025;3660,95999999903;0;0;18400,6000000043;670351,710000015;498286,079999985;8890,63000000082;1214050,95000001
313210:MG-ITACARAMBI;0;236369,419999979;0;0;368306,889999912;425794,279999945;3542762,81999999;813150,939999979;5386384,34999981
313220:MG-ITAGUARA;3406,50999999978;2128802,74999993;126447,969999997;31789,6699999999;1090765,85000002;1693314,71999997;1179094,11000003;148949,71;6402571,28999996
