Coluna;IBGE Setor
Município-Minas Gerais;1 - Extrativa mineral;2 - Indústria de transformação;3 - Servicos industriais de utilidade pública;4 - Construção Civil;5 - Comércio;6 - Serviços;7 - Administração Pública;8 - Agropecuária, extração vegetal, caça e pesca;Total
311710:MG-CONCEICAO DA APARECIDA;2512,76000000164;126891,790000001;3704;4614,41000000015;425612,360000018;433241,58000002;883186,250000043;259394,520000017;2139157,6700001
311720:MG-CONCEICAO DAS PEDRAS;0;17750,3399999994;0;0;27433,6099999994;30687,3299999982;420569,279999999;23711,3600000008;520151,919999997
311730:MG-CONCEICAO DAS ALAGOAS;14573,4100000039;5245023,08999999;0;103182,120000003;1217958,49000004;1136676,68000004;2220506,12999999;1622931,07000002;11560850,9900001
311740:MG-CONCEICAO DE IPANEMA;19714;0;0;0;31795,5200000033;51376,1200000029;331758,000000012;7361,2200000016;442004,860000019
311750:MG-CONCEICAO DO MATO DENTRO;9838811,19000015;113373,53;98430,8900000006;2534783,7199999;774626,910000056;3526348,84000007;3681087,07999984;159230,000000012;20726692,16
311760:MG-CONCEICAO DO PARA;2462273,22999994;1694296,30000001;0;4379,16999999993;113285,889999999;109242,989999993;748262,580000017;300367,25;5432107,40999996
311770:MG-CONCEICAO DO RIO VERDE;12948,1300000008;253156,350000019;0;78495,2700000023;534453,130000038;457051,970000025;856551,600000042;1155973,75000001;3348630,20000014
311780:MG-CONCEICAO DOS OUROS;0;2123437,86999996;0;14230,9300000002;367599,080000021;243798,629999998;1008063,43000003;53598,6500000013;3810728,59000001
311783:MG-CONEGO MARINHO;0;0;4180;0;27726,5;11803,9200000018;580448,20999999;4180;628338,629999992
311787:MG-CONFINS;0;720653,369999977;0;106111,810000004;372666,760000021;12035087,4099998;1330705,08000003;24843,0100000016;14590067,4399999
311790:MG-CONGONHAL;69915,4400000088;627400,219999997;0;44995,6199999973;444199,140000018;237242,440000006;558653,670000027;68558,2600000054;2050964,79000006
311800:MG-CONGONHAS;19959347,76;2040815,90000002;0;1563776,96000002;2444121,91;6829962,56;11556924,3899998;52523,5499999952;44447473,0299999
311810:MG-CONGONHAS DO NORTE;1200;313,5;0;4978;70628,5600000098;27532,2100000009;321692,819999954;13413,7999999989;439758,889999963
311820:MG-CONQUISTA;0;1283975,10999994;13800,0900000036;4710;202378,600000022;408533,09;954026,049999979;304319,490000005;3171742,42999995
311830:MG-CONSELHEIRO LAFAIETE;399590,20999999;2017242,01999997;96791,1700000004;1050030,51999996;9664264,06999916;15800774,7899997;8331881,7600003;932817,509999995;38293392,0499991
311840:MG-CONSELHEIRO PENA;196254,970000006;326056,67;165071,269999977;6723,53999999911;730650,660000021;866783,299999993;1147251,75999997;205536,730000017;3644328,89999998
311850:MG-CONSOLACAO;0;11251,1699999999;0;0;20528,9999999963;4463,17000000179;210224,39;46464,1500000022;292931,88
311860:MG-CONTAGEM;891878,540000023;139225340,499999;911606,290000031;17471963,6599999;125183412,28;125332129,670001;45121038,4600004;243737,399999984;454381106,800001
311870:MG-COQUEIRAL;0;211768,369999999;35023,1799999978;10629,3000000007;251725,099999996;261472,300000009;463102,770000006;645148,260000003;1878869,28000001
311880:MG-CORACAO DE JESUS;3286;97072,2899999991;0;38757,4000000004;405959,490000049;311059,700000015;934778,149999985;138060,770000002;1928973,80000005
311890:MG-CORDISBURGO;0;61416,9899999928;0;7277,54999999888;150115,199999998;317878,729999992;477797,210000017;213895,949999996;1228381,62999999
311900:MG-CORDISLANDIA;4397,75;48326,8500000052;0;1045;23202,740000003;49724,9299999927;215793,559999991;207771,630000006;550262,459999999
311910:MG-CORINTO;62590,2400000058;656411,620000004;1329,18999999948;13995,379999999;1015807,15000009;851189,020000028;1604325,27999999;541143,319999992;4746791,20000011
311920:MG-COROACI;0;1045;0;0;130989,02000001;90004,5100000021;586037,920000011;75094,6000000015;883171,050000024
311930:MG-COROMANDEL;371260,399999999;1283558,41999999;0;328039,670000035;2144513,96000006;1696755,69000001;1580937,35999998;3075794,07000005;10480859,5700001
311940:MG-CORONEL FABRICIANO;0;1979888,29;1045;1010459,74000003;7457337,99999998;10817838,0699999;4155996,27000016;34581,4199999999;25457146,7900001
311950:MG-CORONEL MURTA;46988,3699999945;191367,989999991;0;25571,759999997;80932,2300000046;64330,2099999953;524493,299999953;24966,0500000017;958649,909999937
311960:MG-CORONEL PACHECO;0;152193,809999973;0;8688;43585,5700000022;70883,9500000048;201451,299999997;80073,7400000039;556876,369999981
311970:MG-CORONEL XAVIER CHAVES;0;60940,9100000039;0;74819,4999999991;66367,9799999972;70063,5899999943;394017,579999976;202863,089999994;869072,649999965
311980:MG-CORREGO DANTA;0;32906,9000000004;0;0;226542,82999999;188185,75999999;448581,320000002;118938,819999995;1015155,62999998
311990:MG-CORREGO DO BOM JESUS;0;38703,4300000016;0;0;73963,7500000019;31883,2599999984;348835,049999988;18465,2399999993;511850,729999989
311995:MG-CORREGO FUNDO;24362,5299999993;1285135,36;0;10428,9899999965;236466,000000006;242388,659999996;569243,190000046;104860,300000003;2472885,03000005
312000:MG-CORREGO NOVO;0;0;0;0;36076,520000007;18239,7499999981;313289,739999989;54730,5299999993;422336,539999994
312010:MG-COUTO DE MAGALHAES DE MINAS;0;7090;0;0;703189,539999982;75892,2600000007;362465,639999999;118464,040000002;1267101,47999998
312015:MG-CRISOLITA;0;0;0;0;19259,8499999996;5257,65000000037;572908,899999972;150756,200000003;748182,599999975
312020:MG-CRISTAIS;0;715251,989999983;0;6766,0700000003;256315,950000003;288238,019999997;778003,13000002;547349,56000003;2591924,72000003
312030:MG-CRISTALIA;1599,51999999955;2200;0;0;35115,9099999992;65708,9699999969;459173,39999993;172620,599999988;736418,399999914
312040:MG-CRISTIANO OTONI;127921,660000001;45314,1600000029;10229,8999999985;33350,019999993;148164,730000008;114634,069999988;503828,11999999;82290,0099999998;1065732,66999998
312050:MG-CRISTINA;0;725739,300000003;0;0;223973,920000003;311804,740000005;748493,040000001;304682,850000002;2314693,85000001
312060:MG-CRUCILANDIA;0;74815,629999999;0;15151,3599999985;138535,490000003;140031,010000004;608599,040000024;22532,3499999987;999664,880000027
312070:MG-CRUZEIRO DA FORTALEZA;0;74923,2600000016;0;15707,120000001;232684,75;93923,7399999974;776811,049999993;338641,470000018;1532691,39000001
312080:MG-CRUZILIA;0;1011610,46000001;0;20927,3200000003;811430,740000059;683312,46000002;1213105,52;434473,65000002;4174860,15000011
312083:MG-CUPARAQUE;0;3135;0;0;96872,3200000161;19813,870000001;363716,860000012;25375,9800000004;508914,03000003
312087:MG-CURRAL DE DENTRO;84029,6300000064;2090;0;0;44497,23;12671,7000000011;437292,520000022;158116,109999999;738697,190000029
312090:MG-CURVELO;300055,680000014;4538901,05999984;1544,24000000022;610446,419999993;5785500,67000004;11456549,1900001;4782205,25999998;2082999,05000003;29558201,57
312100:MG-DATAS;2400;10737,1499999985;0;0;79319,2300000004;28467,3299999954;428751,439999986;166301,040000024;715976,190000005
312110:MG-DELFIM MOREIRA;7028,11999999918;293667,029999997;0;3984;148584,179999996;329901,52000003;854947,520000048;180788,570000007;1818900,94000008
312120:MG-DELFINOPOLIS;0;6562,0700000003;2411,25;4431,75;288772,620000006;168403,229999999;975733,569999991;1985315,66;3431630,15
312125:MG-DELTA;12621,5099999979;6457653,82000014;0;12776,629999999;1810532,14999999;341046,750000021;1695299,36999984;133588,24000001;10463518,47
312130:MG-DESCOBERTO;0;378661,799999973;0;4180;80147,5300000031;52706,8899999969;484337,790000016;80404,9000000022;1080438,90999999
312140:MG-DESTERRO DE ENTRE RIOS;1417010,71999998;60059,6599999964;0;10389,4400000013;206225,720000003;164303,079999992;297449,629999961;57190,9299999997;2212629,17999993
312150:MG-DESTERRO DO MELO;0;7886,25;0;0;55330,6499999985;22673,2499999963;375079,549999978;53404,0499999952;514373,749999968
312160:MG-DIAMANTINA;504319,680000001;155957,969999996;0;382308,230000021;2837674,92000006;22992687,7800012;5618370,67999999;267001,820000003;32758321,0800012
312170:MG-DIOGO DE VASCONCELOS;0;0;0;2500;36259,5800000029;14616,8499999987;165802,769999985;17675,2300000004;236854,429999987
312180:MG-DIONISIO;0;64090,7699999968;0;21016,2599999984;103671,739999989;161867,699999994;664847,330000024;46754,1699999915;1062247,96999999
312190:MG-DIVINESIA;1334,97000000067;159577,119999998;0;37011,4500000048;51452,3099999982;100184,590000005;158376,08;41488,6699999962;549425,190000003
312200:MG-DIVINO;0;60795,4800000042;0;20812,1499999957;639436,700000052;660605,720000012;943564,87999999;41171,339999998;2366386,27000005
312210:MG-DIVINO DAS LARANJEIRAS;3545;1149,5;0;5152,39999999851;78704,0900000092;53245,2699999902;510167,420000033;53280,3299999963;705244,010000028
312220:MG-DIVINOLANDIA DE MINAS;21888,2700000033;17117;7409,3599999994;0;148899,980000006;60545,1099999994;265734,950000016;15396,3300000001;536991,000000024
312230:MG-DIVINOPOLIS;116724,449999994;25364226,8500001;173439,010000005;2817060,47999999;23799458,4200007;43961876,1200002;17357428,4000002;1216946,45999999;114807160,190001
312235:MG-DIVISA ALEGRE;10204,2200000007;626663,499999996;0;0;174853,980000003;68398,5699999966;561787,669999996;8130;1450037,93999999
312240:MG-DIVISA NOVA;0;7335,0700000003;0;0;141993,290000001;162159,479999992;406550,619999987;237051,82999999;955090,28999997
312245:MG-DIVISOPOLIS;0;4141,44999999972;0;0;62830,6199999955;28869,9200000055;534106,609999973;36370,0600000005;666318,659999975
312247:MG-DOM BOSCO;3009;0;0;0;58422,400000006;23549,0599999949;240539,539999993;145232,329999994;470752,329999988
312250:MG-DOM CAVATI;0;71308,9900000002;0;2090;156474,410000004;114732,34000001;509181,370000009;19925,4800000004;873712,590000024
312260:MG-DOM JOAQUIM;0;7315;0;2136;99590,5000000056;72151,0899999924;569992,880000005;30538,8600000013;781724,330000005
312270:MG-DOM SILVERIO;2148,05000000075;636611,829999991;0;3286,10000000149;231349,630000005;183449,530000006;494114,280000027;76737,1500000041;1627696,57000004
312280:MG-DOM VICOSO;0;0;0;1116;30823,820000004;27789,6499999985;355510,199999996;112520,46;527760,129999998
312290:MG-DONA EUSEBIA;0;49386,7599999919;0;2445;357535,210000003;118239,64999999;516061,20000002;98592,2200000011;1142260,04000001
312300:MG-DORES DE CAMPOS;31188,4800000014;3468136,15999995;27614,209999999;26728,9099999997;346223,930000013;222724,319999996;448861,359999966;24111,6500000004;4595589,01999993
312310:MG-DORES DE GUANHAES;566008,949999996;0;0;0;151338,849999997;45258,9399999962;727086,450000028;51128,6799999997;1540821,87000002
312320:MG-DORES DO INDAIA;0;614013,800000014;0;37636,2499999981;558459,129999998;880349,219999995;861155,140000071;395380,01;3346993,55000008
312330:MG-DORES DO TURVO;0;22856,879999999;0;0;64701,3500000024;22112,570000004;361366,499999998;77950,5100000044;548987,810000008
312340:MG-DORESOPOLIS;0;204029,93000002;0;0;5888,83999999985;56825,5300000017;373035,619999992;47797,3800000045;687577,300000018
312350:MG-DOURADOQUARA;0;104450,969999998;0;1790,80000000075;13531,0000000019;21727,700000002;351911,330000002;66404,1899999995;559815,990000004
312352:MG-DURANDE;4416,78000000119;4004,24000000022;0;12761,5099999998;140087,79000001;61094,7700000051;594456,750000034;16313,9199999999;833135,76000005
312360:MG-ELOI MENDES;0;2632747,29000005;2478,30000000075;274528,52;2137139,64000003;1854473,65000003;1651031,37000002;1204542,39000002;9756941,16000015
312370:MG-ENGENHEIRO CALDAS;5260,30999999866;401656,72;0;8486,04000000097;404529,410000021;197188,590000002;991238,839999995;152860,919999992;2161220,83000001
312380:MG-ENGENHEIRO NAVARRO;0;31885,0699999989;0;6915,70000000019;110046,980000005;158207,929999996;468430,049999997;194761,629999995;970247,359999992
312385:MG-ENTRE FOLHAS;0;46006,7300000018;0;2169,19999999925;73452,9500000086;62305,7399999984;407840,09999997;14191,2999999989;605966,019999977
312390:MG-ENTRE RIOS DE MINAS;18969,0600000005;210073,120000008;0;68471,4599999962;853209,970000035;805918,150000033;702871,45000003;263905,399999988;2923418,61000009
312400:MG-ERVALIA;90992,9199999957;492810,209999999;1810,15000000037;32618,0599999987;686024,560000044;530297,469999996;1401087,91000004;150914,650000003;3386555,93000007
312410:MG-ESMERALDAS;244438,060000001;926965,480000001;1045;197984,250000008;1922146,40999991;3187575,51999997;4054562,56999984;988547,980000005;11523265,2699997
312420:MG-ESPERA FELIZ;60367,4100000048;145714,510000004;0;54605,6499999985;1507189,78000007;1225002,79;1717383,1999999;99787,9300000085;4810051,26999998
312430:MG-ESPINOSA;0;642948,600000035;0;34629,6800000016;906732,730000002;550636,709999973;1739443,68000003;24777,1099999994;3899168,51000005
312440:MG-ESPIRITO SANTO DO DOURADO;0;405061,559999999;0;0;92668,1399999978;68253,6900000041;491557,800000012;105704,729999998;1163245,92000001
312450:MG-ESTIVA;1893,11999999918;287095,870000001;830,679999999702;22335,5;767306,139999981;1232865,10000004;752992,050000012;156927,310000004;3222245,77000004
312460:MG-ESTRELA DALVA;0;1045;0;0;43086,1600000001;13430,4900000002;311720,339999994;71749,0400000066;441031,030000001
312470:MG-ESTRELA DO INDAIA;0;2691,25;0;1500;109802,979999998;65329,399999998;432810,319999993;213056,149999977;825190,099999966
312480:MG-ESTRELA DO SUL;2102,37999999896;599117,310000017;0;13775,6699999999;164770,490000001;118648,480000015;357605,710000003;610129,340000005;1866149,38000004
312490:MG-EUGENOPOLIS;0;580477,660000012;0;54696,1000000089;266373,570000015;136735,160000008;545591,329999974;97982,0800000001;1681855,90000002
312500:MG-EWBANK DA CAMARA;0;164901,050000002;0;7566;49257,9800000004;36342,8400000036;313477,700000038;12163,8000000007;583709,370000045
312510:MG-EXTREMA;14222,4399999995;27962447,16;78311,9999999963;356498,960000014;12601223,03;16761987,92;4229033,15000033;82625,8699999982;62086350,5300003
312520:MG-FAMA;0;1245;0;0;21923,5800000029;22930,8999999994;342679,779999977;97456,9099999983;486236,169999978
312530:MG-FARIA LEMOS;1045;174963,150000013;0;3590;36022,1100000031;18223,5400000028;287318,55;205417,68;726580,030000019
312540:MG-FELICIO DOS SANTOS;6289,27999999933;4899,13999999873;0;0;109516,559999996;28471,940000006;512850,879999993;48295,1400000053;710322,939999999
312550:MG-SAO GONCALO DO RIO PRETO;17695,290000001;24100,5099999998;0;0;30800,2299999995;22348,5299999984;413506,929999997;45572,6499999985;554024,139999994
312560:MG-FELISBURGO;5225;11037;0;0;75661,129999998;125015,519999995;734742,080000019;58771,7400000002;1010452,47000001
312570:MG-FELIXLANDIA;0;84518,8999999817;0;6327,43000000156;537356,940000025;1459757,69000003;1508274,96999999;737327,310000026;4333563,24000005
312580:MG-FERNANDES TOURINHO;0;4614,30000000075;0;1250;58735,9800000004;38125,4299999988;262804,829999992;95665,8000000017;461196,339999993
312590:MG-FERROS;9593,0700000003;64121,4899999965;0;10315,0999999996;247525,100000033;246178,970000013;704990,349999947;247327,730000005;1530051,80999999
312595:MG-FERVEDOURO;0;48417,170000012;26908,6599999964;3666,58000000007;227249,560000049;110768,579999993;446399,940000009;53994,8800000036;917405,370000063
312600:MG-FLORESTAL;0;133130,420000008;0;84436,2900000019;310160,240000024;423536,999999989;565608,23999997;593054,100000015;2109926,29000001
312610:MG-FORMIGA;39556,5499999989;4464769,23000003;22578,6400000006;5018458,35;6975449,75000028;10263875,22;4699508,38999996;1413607,49000003;32897803,6200003
312620:MG-FORMOSO;14817,9000000004;0;0;0;361860,450000028;41353,7500000009;633979,730000003;505457,080000008;1557468,91000004
312630:MG-FORTALEZA DE MINAS;56642,8499999978;1782,09999999963;0;56918,3300000094;39910,7899999972;84747,2499999925;629467,700000011;138657,060000013;1008126,08000002
312640:MG-FORTUNA DE MINAS;53544,450000003;34922,5199999949;0;8442,76999999955;62409,0999999959;58524,4199999962;353957,479999999;180487,110000009;752287,849999997
312650:MG-FRANCISCO BADARO;0;1475,03999999911;0;0;105164,150000019;82644,9300000034;281918,649999998;2177,25999999978;473380,030000019
312660:MG-FRANCISCO DUMONT;0;38493,9500000086;0;0;67382,590000004;64795,5299999989;392740,309999987;268050,289999988;831462,669999987
312670:MG-FRANCISCO SA;0;60398,7100000102;67323,8899999969;20072,7199999988;874857,21999999;608803,889999991;1622385,91000003;454440,969999999;3708283,31000002
312675:MG-FRANCISCOPOLIS;347821,649999973;6792,5;0;18721,8600000069;137450,410000005;15433,6499999976;533734,990000011;42033,6500000004;1101988,70999999
312680:MG-FREI GASPAR;0;7643,30000000075;0;0;39933,0600000005;16689,2800000021;495066,090000009;175038,270000021;734370,000000034
312690:MG-FREI INOCENCIO;0;8382,48000000045;0;1045;323953,589999997;232225,130000004;582311,660000023;198939,269999997;1346857,13000002
312695:MG-FREI LAGONEGRO;0;0;0;0;12770,2699999996;5741,1400000006;283908,250000052;5755,53999999911;308175,200000051
312700:MG-FRONTEIRA;54715,540000001;104621,809999991;1152690,48000005;3344;485923,330000004;889156,169999969;1879511,17999999;56316,0699999966;4626278,58
312705:MG-FRONTEIRA DOS VALES;0;0;0;0;19503,7199999983;8381,15000000037;300147,320000004;26797,1899999976;354829,38
312707:MG-FRUTA DE LEITE;5911,57999999821;0;0;4469;28486,8900000006;8916,18000000156;490066,899999985;2572,03999999911;540422,589999985
312710:MG-FRUTAL;15723,5;7960942,75000005;19260,9199999981;154323,619999997;5487705,46000001;5475637,83999999;4971180,60999996;2707190,56000003;26791965,2600001
312720:MG-FUNILANDIA;0;47086,7200000035;0;99892,3800000022;99760,5900000003;103265,250000008;473452,699999994;306245,530000002;1129703,17000001
312730:MG-GALILEIA;91814,1300000027;102116,050000001;30485,9900000039;53022,4700000025;78812,0000000037;97791,1799999946;476977,569999996;200543,539999989;1131562,92999999
312733:MG-GAMELEIRAS;0;0;0;0;33241,2400000002;10439,6500000022;467922,829999963;50149,2299999967;561752,949999962
312735:MG-GLAUCILANDIA;0;35817,1099999947;0;1200;18185,8999999966;11295,3600000003;257297,320000014;27856,5200000005;351652,210000006
312737:MG-GOIABEIRA;0;6362,87999999896;13065,2700000014;0;88988,1700000111;59750,4299999969;301366,94000004;13726,0199999996;483259,710000048
312738:MG-GOIANA;1600;67016,2600000026;0;974,709999999963;107872,340000005;195029,779999993;412444,219999997;111386,63000001;896323,940000008
312740:MG-GONCALVES;4159,56000000052;80226,1499999976;0;37251,1300000027;264689,480000005;207866,319999997;435725,429999972;165140,759999996;1195058,82999997
312750:MG-GONZAGA;0;1045;0;0;81891,6600000048;40484,6299999943;196221,740000013;12820,8300000005;332463,860000013
312760:MG-GOUVEIA;355264,060000002;537914,540000021;0;5777,5;465709,479999988;218714,379999992;892441,049999954;80770,1400000006;2556591,14999996
312770:MG-GOVERNADOR VALADARES;183848,859999988;9014706,36000016;3158459,78000004;3638641,10999993;27612538,8200003;40502348,2899998;26342905,7000006;1109215,09000001;111562664,010001
312780:MG-GRAO MOGOL;78844,1700000018;169566,459999999;0;1690,02999999933;247556,199999987;446332,780000034;1305048,75999995;445590,060000014;2694628,45999998
312790:MG-GRUPIARA;6820,76999999955;0;0;0;2140;15060,1699999981;395706,969999993;33950,410000002;453678,319999993
312800:MG-GUANHAES;155784,689999998;811062,01000005;184017,480000019;119878,979999991;3294504,84000016;3395070,15000007;2681978,35999998;1684936,86999997;12327233,3800002
312810:MG-GUAPE;96782,3699999982;57215,9000000032;73625,2999999989;436176,910000007;570742,699999998;622835,090000005;945517,400000045;579485,909999998;3382381,58000005
312820:MG-GUARACIABA;6480,34999999963;81426,580000001;25336,1700000009;28273,5500000017;137078,24000001;1197611,86000006;691996,790000003;137944,820000003;2306148,36000008
312825:MG-GUARACIAMA;0;0;0;3657,5;25785,4700000016;61322,9600000014;543413,249999927;15278,6399999978;649457,819999928
312830:MG-GUARANESIA;0;5514337,06000027;2090;3209,4299999997;682901,960000049;1215518,08000002;1595572,11999998;769751,380000026;9783380,03000035
312840:MG-GUARANI;1135;380494,409999967;15358,9100000001;57156,9199999869;237782,830000005;594135,310000048;445216,030000005;260354,919999992;1991634,33
312850:MG-GUARARA;7313,79000000283;307727,560000005;0;3875;47057,1900000013;12186,5600000005;294515,44000001;76612,5500000045;749288,090000024
312860:MG-GUARDA-MOR;22463,4799999967;101152,970000007;0;1216,31000000052;380467,390000008;206745,099999986;844342,650000024;1376330,87000004;2932718,77000006
312870:MG-GUAXUPE;0;6201758,94000001;183136,970000006;352920,980000011;10145364,7900001;7300377,50999998;4146488,59000006;1535130,87999998;29865178,6600002
312880:MG-GUIDOVAL;0;991139,540000003;0;2435,93000000156;173476,98;123078,130000007;483088,539999979;83301,580000015;1856520,70000001
312890:MG-GUIMARANIA;0;141786,489999997;0;2186,80000000075;263217,489999979;250945,209999994;740894,770000003;561939,589999997;1960970,34999997
312900:MG-GUIRICEMA;3135;473554,740000009;0;9927,5;273269,940000013;124984,949999994;331537,259999992;26534,5399999935;1242943,93
312910:MG-GURINHATA;5803,23000000231;24875,0200000033;0;0;139525,420000006;54275,7400000077;519761,310000008;476199,740000025;1220440,46000005
312920:MG-HELIODORA;0;309563,369999968;0;1300;149885,360000009;134379,500000006;388114,720000032;350856,640000004;1334099,59000002
312930:MG-IAPU;0;202515,609999989;0;18821,2400000002;379160,100000004;231670,320000012;557240,359999967;130208,979999999;1519616,60999997
312940:MG-IBERTIOGA;0;16756,8799999999;0;0;156060,010000011;104232,030000005;321233,029999974;163736,120000005;762018,069999995
312950:MG-IBIA;4581;1039750,31000002;0;23211,0999999996;1579863,47000002;1576316,96000003;1793862,80000012;3172881,13999989;9190466,78000009
312960:MG-IBIAI;14818,129999999;0;0;3135;77916,8899999987;21638,6400000015;509801,680000024;142090,119999999;769400,460000022
312965:MG-IBIRACATU;0;3848,51999999955;0;0;11369,2599999998;9357,69000000134;531846,320000048;2078;558499,790000048
312970:MG-IBIRACI;37257,0900000073;153272,880000003;587843,200000023;1300;686269,200000012;494004,579999984;1367635,77000002;1257963,73000003;4585546,45000008
312980:MG-IBIRITE;13248,8600000013;7553814,87;844480,629999886;5653604,20999994;5654292,35999994;5633308,60999997;11935080,9399997;37273,2899999972;37325103,7699994
312990:MG-IBITIURA DE MINAS;0;35888,0099999961;0;0;40480,560000008;98628,6200000038;413347,590000007;26771,4900000002;615116,270000015
313000:MG-IBITURUNA;7779,72000000067;12796,9800000004;0;7124,66999999993;49040,4299999978;57605,4200000018;375675,18000002;76026,5900000036;586048,990000024
313005:MG-ICARAI DE MINAS;0;11753,0099999965;0;2090;72507,5699999928;36859,9900000077;628092,299999936;9617,16000000015;760920,029999933
313010:MG-IGARAPE;1125,63000000082;3100558,35000004;34008,79;139337,169999996;2458103,98999986;4388645,35999995;2045171,44000001;109158,859999992;12276109,5899998
313020:MG-IGARATINGA;23289,9799999967;2410128,71999997;0;35083,5999999959;734403,860000044;557006,409999976;1037266,30000002;684253,430000009;5481432,30000002
313030:MG-IGUATAMA;12226,2400000002;1074389,52999999;41754,8900000025;9912,5700000003;255990,409999998;415530,260000006;394927,820000011;277652,769999981;2482384,48999999
313040:MG-IJACI;187832,750000003;972275,910000126;48185,25;499693,00999997;180866,970000006;742963,200000016;741356,670000008;117480,859999999;3490654,62000013
313050:MG-ILICINEA;0;477451,870000017;0;1045;413764,790000001;290647,319999987;776070,329999993;455067,260000023;2414046,57000002
313055:MG-IMBE DE MINAS;0;6287,48000000045;0;0;70882,8500000099;43340,1500000004;399708,130000005;112408,880000003;632627,490000018
313060:MG-INCONFIDENTES;4180;361539,980000001;0;1240,93999999948;187881,990000002;106760,509999994;574785,579999968;95784,6899999999;1332173,68999996
313065:MG-INDAIABIRA;0;43164,0999999996;0;2245;29641,0600000024;11999,5399999991;471534,180000003;51515,0899999999;610098,970000004
313070:MG-INDIANOPOLIS;0;225402,709999993;0;5761534,60000005;147282,249999984;498750,490000021;1246464,66999998;1670735,83999994;9550170,55999997
313080:MG-INGAI;14500;168730,980000003;0;0;68377,5499999998;39703,200000003;380439,769999972;224819,019999997;896570,519999974
313090:MG-INHAPIM;0;154222,670000019;22236,9700000025;34874,6199999992;1190890,13000012;906166,840000002;1829953,13999992;111792,929999999;4250137,30000006
313100:MG-INHAUMA;125086,269999998;368968,139999999;0;36885,6400000006;194357,970000004;291586,76000002;520210,650000034;584507,430000013;2121602,86000007
313110:MG-INIMUTABA;0;152571,42;0;6568,51999999955;159211,770000014;131216,28;225224,489999965;243580,169999996;918372,649999975
313115:MG-IPABA;0;144280,849999997;0;29504,5000000075;336064,310000009;346546,830000011;1115948,36999997;64699,8299999982;2037044,68999999
313120:MG-IPANEMA;31827,0299999993;255945,250000001;68119,640000008;63706,8200000012;995918,650000054;645669,379999989;995087,089999968;72970,3200000031;3129244,18000002
313130:MG-IPATINGA;62910,5999999996;43541510,0200004;70860,5299999993;16435063,48;22627561,8300001;48722424,8400004;21359681,4100002;93070,1800000016;152913082,890001
313140:MG-IPIACU;0;207386,910000008;0;0;77330,8600000096;29631,8900000006;387437,540000027;1567144,63999998;2268931,84000003
313150:MG-IPUIUNA;0;99734,0500000017;0;22917,9799999986;474543,310000006;407291,250000031;641081,080000008;375065,709999994;2020633,38000004
313160:MG-IRAI DE MINAS;0;194076,970000004;0;2090;550996,450000005;303481,509999997;543226,570000034;492997,929999983;2086869,43000002
313170:MG-ITABIRA;20152806,89;3179882,45000005;1904905,50000006;10808657,57;8043282,02000025;19532863,4500001;8024712,26999991;344891,819999996;71992001,9700003
313180:MG-ITABIRINHA;28390,8299999973;220739,250000023;0;58981,2400000002;260817,540000001;248179,270000008;413418,659999985;8691,75;1239218,54000002
313190:MG-ITABIRITO;9685470,08;5602582,44000004;640394,069999939;11633474,4999998;4060319,26000002;5980219,90999984;10939774,4199999;220401,710000009;48762636,3899996
313200:MG-ITACAMBIRA;3814,35000000149;768,580000000075;0;2090;22429,870000001;680695,199999969;378460,420000022;11176,54;1099434,95999999
313210:MG-ITACARAMBI;0;218984,290000007;0;1800;329052,410000023;191346,869999996;1696728,34999997;637693,329999996;3075605,25
313220:MG-ITAGUARA;2636,09999999963;1505076,40000001;140015,189999998;16365,3899999987;941821,049999986;1295758,46000005;749748,59999997;130004,059999998;4781425,25000001
313230:MG-ITAIPE;0;1045;0;0;171668,589999993;120038,329999997;702906,709999969;26552,8599999975;1022211,48999996
313240:MG-ITAJUBA;60115,989999997;21914316,4600001;62468,0399999991;905034,170000006;7128425,17999988;26250293,2300009;6972629,02000014;262726,640000002;63556008,730001
313250:MG-ITAMARANDIBA;0;343108,969999982;0;243925,840000006;1154910,99000004;1551707,49999998;2188737,5200001;1385712,50000002;6868103,32000012
313260:MG-ITAMARATI DE MINAS;12554,3299999982;151017,099999988;0;3250,1400000006;47125,8099999903;90429,7200000007;0;35079,8699999992;339456,969999977
313270:MG-ITAMBACURI;0;588329,380000045;8971,45000000298;1605;685309,370000013;696907,549999998;837259,680000019;350792,239999998;3169174,67000008
313280:MG-ITAMBE DO MATO DENTRO;0;12831,2699999996;0;0;44614,0399999991;106465,100000006;151442,97000001;18571,3700000029;333924,750000018
313290:MG-ITAMOGI;19280,7100000009;121070,950000003;0;6200,33000000007;626223,150000008;299221,260000005;1032382,00000001;464751,390000014;2569129,79000005
313300:MG-ITAMONTE;0;3345700,14999996;0;51852,6799999978;716972,830000036;927223,829999963;1085848,37000004;148250,519999996;6275848,37999999
313310:MG-ITANHANDU;5697,22000000067;1556899,40000004;0;57224,6499999925;790620,830000027;1435559,12000004;1024630,61000003;2819777,87000004;7690409,70000017
313320:MG-ITANHOMI;0;46722,1399999987;0;40416,7000000011;323087,770000004;311528,730000009;835599,760000026;55559,3399999985;1612914,44000004
313330:MG-ITAOBIM;26030,1299999994;211902,500000006;0;19004,8899999987;1002536,47000006;1341703,51000003;801662,389999973;41729,1300000008;3444569,02000007
